stop_id,stop_name,stop_lat,stop_lon
037A02,Br. Las Villas,4.71573652348,-74.06996243253
432A05,Br. Engativá Zona Urbana,4.71578906979,-74.14351191704
031A04,Br. Villas de Granada I,4.71598370539,-74.11879921895
062A02,Br. Prado Veraniego,4.71602010784,-74.05657855080
043A04,Br. Bosques de Granada,4.71611000015,-74.12849200038
143A04,Br. Garcés Navas,4.71679534504,-74.11781665412
449A04,Gran Granada,4.71707000028,-74.12949600027
350A05,IED General Santander,4.71715623009,-74.14029136683
072A05,Br. La Tortigua,4.71757117454,-74.14325910488
433A04,Br. Villas de Granada,4.71806300002,-74.12586300025
357A03,Br. Altos de la Esperanza I Sector,4.71826017305,-74.08991458111
042A01,Colegio Sto. Tomas de Aquino,4.71831148469,-74.04944341119
615A03,Br. Niza Norte,4.71832944365,-74.07456323308
240B01,Br. Cedro Narváez,4.71848599958,-74.02814600016
429A04,Br. Villas de Granada,4.71875729001,-74.12317124748
242A04,Br. Villas de Granada,4.71878428519,-74.12298163860
119A02,Br. Prado Veraniego,4.71906109341,-74.05588231439
315A04,Br. Ciudadela Colsubsidio,4.71940162731,-74.11928109635
203A02,C. R. Rincón de las Villas,4.71965199958,-74.07118300005
205A01,Urb. Belmira,4.72014665426,-74.03229171054
314A04,Br. Portal del Mortiño,4.72016208395,-74.12035177719
118A02,Br. La Sultana,4.72021532844,-74.05910879300
552A03,Br. La Flor - Ciudad Hunza,4.72135801762,-74.08562332056
239B01,Colegio Pureza de María,4.72162575007,-74.02605152692
082A04,Br. Ciudadela Colsubsidio,4.72181730466,-74.12033250323
239A01,Colegio Pureza de María,4.72199205695,-74.02602600153
283A01,Calle 140,4.72229233904,-74.04632502710
186A02,Br. San José del Prado,4.72237709098,-74.05667867755
329A04,Ciudadela Colsubsidio,4.72247011489,-74.11321519380
117A02,Br. Prado Veraniego Norte - La Hacienda,4.72256863247,-74.06265779713
268A05,Gran Granada Rincón de Granada,4.72257390176,-74.13037568938
005A02,Br. Ciudad Jardín Norte,4.72389303507,-74.07324588044
212A01,Br. Caobos Salazar,4.72470417094,-74.03041216175
333A04,El Cortijo,4.72521183511,-74.11685165637
034A02,Urb. Aticos del Norte,4.72547647858,-74.06544805968
070B01,Museo Francisco de Paula Santander,4.72553000115,-74.02503911456
367A03,Br. Los Cerezos San Joaquín,4.72565302696,-74.09101895828
229A04,Br. Ciudadela Colsubsidio,4.72619387006,-74.11217148293
550A03,Palma Aldea,4.72656359511,-74.08908013499
022A02,Br. Iberia,4.72661400012,-74.07097399988
142A01,Br. Los Cedros,4.72676168210,-74.04520211020
660A01,Br. Cedro Salazar,4.72679786956,-74.02465198331
155A02,Estación Gratamira,4.72693266924,-74.07455622117
214A01,Br. Caobos Salazar,4.72696784469,-74.03600445620
358A02,Urb. Colina Campestre II Sector,4.72743329497,-74.06304430636
318A04,Quintas de Santa Bárbara,4.72795167287,-74.11754566201
060A04,Br. El Cortijo,4.72804311741,-74.12322883899
350A03,Br. San Cayetano,4.72810627693,-74.09377712243
351A03,Br. El Rincón Norte,4.72812898424,-74.09388649784
343A03,Br. San Cayetano,4.72816069739,-74.09531668181
058A04,Br. El Cortijo,4.72828911457,-74.12029510808
058B03,Urb. La Palma I,4.72886899993,-74.08814099977
136A04,Ciudadela Colsubsidio IV Sector,4.72910811200,-74.11428764650
236B01,IED Agustín Fernández,4.72935400001,-74.02394299980
341A03,Lago de Suba,4.72974281850,-74.09837861400
272A03,San Francisco Suba,4.73004899971,-74.10275699974
130A02,Br. Atenas,4.73025872326,-74.07001422303
306A01,Calle 148,4.73091405710,-74.04523465000
028A02,Br. Atenas - Hibernia,4.73125492670,-74.07349707866
488A01,Br. Cerros Norte Kr 2 Bis Este,4.73184542986,-74.01699387191
361A02,Br. Santa Helena,4.73247282567,-74.06309819734
561A01,Br. Cerros Norte KR 1 Este,4.73289811955,-74.01792372888
526A01,Br. Cerros Norte Kr 1A BIS,4.73329767319,-74.01912261829
028B03,Urb. La Chucua,4.73359699973,-74.09282900029
180A03,Br. Salamanca y Catalayud,4.73394263460,-74.07793362275
004A02,Escuela de Carabineros,4.73413904065,-74.06715030554
600A03,Br. Aures I,4.73458368692,-74.09658086478
357A02,Br. Mazurén,4.73504914174,-74.06009991164
085A02,Urb. La Riviera Norte,4.73516387372,-74.05155169381
025B03,Br. Costa Azul,4.73539600006,-74.09828000025
298A03,Br. Nueva Tibabuyes,4.73569961131,-74.10737367958
216A02,Br. Mazurén,4.73577884822,-74.05601316560
309A03,Br. Aures II,4.73624757786,-74.10158520209
410A01,Br. Terrazas de San Angel,4.73672773176,-74.02203273559
003B02,Br. El Plan,4.73693199957,-74.06603400031
389A03,Urb. San Jorge,4.73713899955,-74.09258900003
026A03,Br. Aures II,4.73735245266,-74.10336155192
348A02,Br. Mazurén,4.73765035534,-74.05982053410
182A03,C.C. Subazar,4.73784350297,-74.08457426993
164A03,Br. Tibabuyes,4.73843880337,-74.10657521548
163A03,La Gaitana Oriental,4.73855239848,-74.10656249641
383A03,Br. Costa Azul I Etapa,4.73874872653,-74.09507957247
373A01,Br. Villa Magdala,4.73893126038,-74.03785504250
385A03,Urb. La Trinitaria,4.73896742725,-74.09346384503
344A02,Br. Mazurén,4.73928310829,-74.06373712335
548A03,Br. Java I Sector,4.74063479371,-74.08850917434
347A02,Urbanización Parque Central Colina II,4.74065484541,-74.05954093309
078A01,Las Orquídeas,4.74069884901,-74.04247012358
227A02,Campos de Silencio,4.74120560812,-74.05422936631
157A03,Br. La Gaitana,4.74141200253,-74.10799584307
153A03,Br. La Gaitana,4.74200899503,-74.11054258408
369A01,Br. Las Orquídeas,4.74228821176,-74.04551293314
204A03,Br. El Poa,4.74255447820,-74.09826734675
360A02,C.R. Rincón del Carmel,4.74262638569,-74.05775521779
401A01,Santa Teresa,4.74284763939,-74.02967096887
505A03,Br. Lisboa,4.74286624259,-74.12329304602
138A03,Br. Villa Cindy,4.74289436663,-74.12911511426
041A03,CAMI Suba,4.74302385094,-74.08456079373
141A03,Br. Villa Cindy,4.74308800039,-74.12691499962
301A02,Estación Cardio Infantil,4.74314241722,-74.04819184911
258A03,IED La Toscana - Lisboa,4.74323399979,-74.11770099973
605A01,Br. Soratama CL 167,4.74334041890,-74.02070577680
230A02,Br. Cantagallo,4.74393662994,-74.05399307658
095B03,Br. La Toscana,4.74489999969,-74.11675300002
611A01,Br. Santa Teresa,4.74500935098,-74.02517033221
276A02,Urb. Arcos de Cantalejo,4.74503014447,-74.05806015619
378A01,Br. Toberín,4.74525505213,-74.04384099932
576A03,Br. Suba Urbano,4.74543098907,-74.08267954657
607B03,Urb. Los Campos,4.74612099963,-74.11098599970
152A01,Br. Santa Teresa,4.74682627418,-74.02322255172
669A01,Centro María Auxiliadora,4.74728300024,-74.02700400041
487A03,Br. Suba Urbano,4.74789065504,-74.08177177367
318A01,Universidad San Buenaventura,4.74818600006,-74.03054499980
195A03,Gimnasio Santo Tomás,4.74843496123,-74.09969520358
590A03,Br. Tuna Alta,4.74909918718,-74.07906334506
247A02,Br. Caminos de Veracruz,4.74911279239,-74.05655065561
221A01,Colegio Eucarístico,4.75007607724,-74.04079695045
274A02,Agrupación Granada Norte,4.75030672705,-74.05393444088
429A03,PARQUE EL PINAR,4.75050809038,-74.08580221873
066A03,Parques del Campo,4.75063596567,-74.10927726625
322A03,Br. Bilbao I Sector,4.75176853105,-74.11606052108
017A03,Br. Campanella,4.75214135893,-74.08410000665
098B02,Br. Granada Norte,4.75232300000,-74.05083300033
105B02,Uniagraria,4.75267924095,-74.05032498088
133A03,Br. La Fontana,4.75277819227,-74.10336854288
163A02,Colegio San Simón,4.75345299956,-74.05648000030
371A03,Conjunto Residencial  Catigua,4.75348478388,-74.10606014435
144B01,Portal del Norte,4.75401599961,-74.04566499995
011A02,Br. Villa del Prado,4.75402811678,-74.05694760530
168A02,C. C. Portal 170,4.75405509829,-74.05877670855
443A01,Br. La María,4.75417300022,-74.02344399984
131A03,Br. Suba Compartir,4.75419132619,-74.10371541573
144A01,Portal del Norte,4.75456400015,-74.04555799978
316B01,Colegio Claustro Moderno,4.75462295775,-74.02433669664
136A03,Parque Las Flores,4.75466849693,-74.10205703282
012A02,Colegio San Tarsicio,4.75495564869,-74.05900572106
567A03,Br. Pinos de Lombardía,4.75572365708,-74.09422836931
117A03,Br. Compartir Suba,4.75577272657,-74.10390813938
621A03,Portal de la Fontana,4.75600599959,-74.09702200039
118A03,Urbanización Camino Verde,4.75729099970,-74.10170200028
100A03,Desarrollo Villa Esperanza,4.75764900035,-74.09201599969
433A03,Las Mercedes I,4.75798319814,-74.09036255541
102A03,Clínica Juan N. Corpas,4.76127899904,-74.09217011774
432A01,Br. El Refugio de San Antonio,4.76238792498,-74.03735196062
146B01,Estación Calle 187,4.76318000030,-74.04393900004
429A01,Br. El Verbenal,4.76457597206,-74.03874418013
477A01,Br. La Estrellita I,4.76749614677,-74.02498795167
575A01,Urb. El Palmar,4.76816908807,-74.02885570754
341A01,Urbanización las Palmas,4.76844109437,-74.02961473051
423A01,Canal Río Torca,4.77068880411,-74.03895632046
274A01,Br. Canaima,4.77181630888,-74.04264589230
101A02,Cementerio Jardines del Recuerdo,4.77680950851,-74.04261804491
273A02,Campus U. Santo Tomás,4.78922537246,-74.04960728134
585A01,Escuela Ecuestre,4.79406036299,-74.03060554421
104A02,Parque Comercial Bima,4.80650685672,-74.03771131400
178A02,Br. La Floresta,4.80983940910,-74.03715086605
337A02,Planta de Concreto,4.81546036429,-74.03625161565
350A12,Ciudadela de Usme - La esperanza I Etapa,4.47235476418,-74.13053327819
099A12,Br. Centro Usme Urbano,4.47655747065,-74.12232279970
544A12,Br. El Tuno,4.48457500006,-74.11024900020
171A12,Br. Puerta al Llano,4.48748500672,-74.10161330636
150A12,Br. Sucre,4.49082299979,-74.11577700028
148A12,Salón Comunal Usminia,4.49300396250,-74.11605505307
174A12,Br. Villa Hermosa,4.49328103089,-74.10310327341
180A12,Br. El Progreso,4.49466604187,-74.10387834278
177A12,Br. Alfonso López Sector La Alborada,4.49748523765,-74.10628941265
339A12,Br. Serranías,4.49791000012,-74.11096300033
539A12,Br. Comuneros,4.49809199957,-74.10819100029
372A12,Br. Nuevo Progreso,4.49837062441,-74.10320641834
158A12,Desarrollo Brazuelos I,4.50005300926,-74.11569057043
062B12,IED Monteblanco,4.50208890426,-74.11644313877
198A12,Br. Chuniza I,4.50404457002,-74.10868657827
488A12,Br. Chuniza I,4.50498009455,-74.11067436919
110A13,Br. San Pedro S,4.50518760510,-74.08821870355
378A12,Br. El Bosque,4.50530184978,-74.10194299550
507A03,Br.  El Edén,4.69252366962,-74.07557460580
532A12,Br. El Bosque,4.50538900036,-74.10265600040
025A12,Br. Chuniza I,4.50650938635,-74.10937283494
529A12,Br. La Esperanza,4.50766999990,-74.10475400018
204A12,Br. La Cabaña,4.50914245281,-74.10670073249
472A12,Br. Gran Yomasa II Sector,4.50914489283,-74.10857068078
581A11,Br. Lagunitas,4.50920259956,-74.14688661898
550A12,Br. Tenerife,4.50929699995,-74.11587600038
042A12,Br. Gran Yomasa,4.50933696196,-74.11422369138
480A12,Br. Santa Librada,4.50970042834,-74.11266420056
211A12,Br. Betania,4.50986920285,-74.10691160133
481A12,Desarrollo Betania,4.51008996067,-74.10863522702
088A12,Br. Tenerife II Sector,4.51017803027,-74.11922732356
116A13,Br. Doña Liliana,4.51087225651,-74.09200964804
119A13,Br. La Flora,4.51258221690,-74.09178750742
499A12,C.C. Santa Librada,4.51408714215,-74.11600629465
485A11,Cerámicas Granito,4.51423842104,-74.14641029526
485A12,Br. Santa Librada,4.51516476217,-74.11290104177
124A13,Br. La Flora,4.51580500032,-74.08931299978
477A12,Br. Santa Librada,4.51587278054,-74.11365155571
197A12,Pq Brasilia,4.51692965691,-74.11799095241
126A13,Pq San Cayetano,4.51759934225,-74.09051788895
118A12,Pq la Aurora,4.51986230395,-74.12066777386
117A12,Pq la Aurora,4.52000817202,-74.12115571942
019A12,Br. La Aurora,4.52133899169,-74.12300088074
119A12,Br. La Aurora,4.52319970030,-74.12241909256
150A13,Br. Chiguaza,4.52866907675,-74.08605886698
455A11,Br. Arabia,4.53217378445,-74.14828080953
074A13,Pq. Los Libertadores,4.53220843062,-74.09068054583
154A13,Los Libertadores Sector San Ignacio,4.53268399984,-74.08795900031
009A12,Ladrillera Santafé,4.53302700011,-74.12036400027
060A13,Pq. Los Pinares,4.53392481836,-74.08521104222
331A12,Ciudadela Nuevo Milenio,4.53450316117,-74.11361036327
172A13,Urb. Colmena I Los Pinares,4.53630782168,-74.08561386329
236A12,Br. La Fiscala Norte,4.53630947124,-74.11180999078
233A11,Br. El Tesoro,4.53644190471,-74.14752173850
058A13,Quebrada Chiguaza,4.53751784317,-74.08352691074
248A11,Br. Cedritos del Sur,4.53861437398,-74.14361109202
247A11,Br. Quiba,4.53865315413,-74.14335793084
246A11,Br. El Tesoro,4.53870436593,-74.14493744228
137A11,Tierra Linda,4.53871572228,-74.15124182080
328B12,Br. Danubio Azul,4.53876500008,-74.11574300033
548A11,Br. Cedritos del Sur II,4.53909173311,-74.14512409701
536A11,Br. Monterrey,4.53955548085,-74.13542400113
249A11,Br. El Tesoro,4.54003603042,-74.14642994320
232A12,Br. Danubio Azul,4.54010255124,-74.11715223012
083A13,Pq. Nueva Gloria,4.54037487338,-74.08819820260
010A11,Br. Casa de Teja,4.54042212515,-74.13388979133
081A13,Br. La Gloria,4.54043896614,-74.09048225926
377A13,Br. Altos del Zuque,4.54124003333,-74.08222391332
056A13,Br. Puente Colorado,4.54155763336,-74.08365875909
447A11,Col. José María Vargas Vila,4.54165896722,-74.16280984961
125A12,Br. Danubio Azul,4.54210776415,-74.11892555424
463A12,Br. Palermo Sur,4.54212845226,-74.11121634484
370A13,Br. Altamira,4.54251812764,-74.08459624029
458A11,Br. Naciones Unidas,4.54283611389,-74.15180810340
241A12,IED Palermo Sur,4.54298904394,-74.10975103983
340A12,Br. Palermo Sur,4.54367302629,-74.11081882254
176A13,Br. La Gloria,4.54379562488,-74.09131287142
444A11,Br. Bella Flor,4.54420879612,-74.16104536637
448A11,Br. Bella Flor,4.54421361882,-74.16092035432
275A11,Br. Estrella del Sur,4.54471176694,-74.14291656474
177A13,Br. La Gloria Oriental,4.54553742859,-74.08758527993
088A13,Br. La Gloria,4.54615636622,-74.09171683682
013A12,Parque Entrenubes,4.54655325372,-74.10347964815
595A11,Br. Villa Gloria,4.54672968213,-74.15390055808
393A12,Br. Diana Turbay - Arrayanes,4.54688099993,-74.10836399980
166A13,Br. la Gloria Oriental,4.54696316713,-74.09445208893
152A11,Nueva Colombia,4.54801690308,-74.15084472973
124A11,CAI Paraíso,4.54912287040,-74.16383018479
448A12,Br. Molinos II,4.54931536934,-74.10815859768
271A11,IED Lucero Alto,4.55014587771,-74.14747576060
153A11,Villa Gloria Las Manitas,4.55014915969,-74.15083442197
041A13,Pq. Bellavista Sur Oriental,4.55016823878,-74.08789059436
154A11,Las Manitas,4.55034183790,-74.15085060965
271B11,IED Lucero Alto,4.55060631605,-74.14654016504
050A13,Pq. Nueva España,4.55099273580,-74.08631342085
276A11,Br. Lucero Medio,4.55141010378,-74.14527217816
038A13,Br. Bellavista,4.55161235302,-74.09015947851
437A11,Br. San Rafael,4.55185832006,-74.14534323426
328B11,JAC Lucero Medio,4.55315721624,-74.14165818319
436A11,Br. Juan Pablo II,4.55360533240,-74.14649528747
376A12,Br. Marruecos,4.55397335409,-74.11661611642
017A13,Br. La Victoria,4.55402007884,-74.09162149524
327B11,Altos de Jalisco,4.55417989209,-74.13966377668
294A11,Br. Juan Pablo II,4.55453100024,-74.14689900044
186A11,Br. Cañada Honda,4.55513390666,-74.15161866053
369A13,CAI Guacamayas,4.55517165248,-74.09759490247
435A13,CED San Vicente,4.55649530007,-74.08884316312
296A12,Br. Príncipe de Bochica,4.55704700023,-74.10696700027
273A12,Br. Molinos del Sur,4.55783354731,-74.11759856043
189A11,Sauces Hortalizas,4.55795272776,-74.15098337308
534A11,Br. Las Delicias del Sur,4.55869853827,-74.14871551562
004A11,Br. Lucero Alto,4.55872477842,-74.13915398462
503A13,Urbanización Sidel,4.55891902244,-74.08484632133
188A13,Br. Atenas I,4.55902804264,-74.09590449466
297A11,Br. Millán,4.55915500027,-74.14946899964
482A13,CAI Bello Horizonte,4.55960868999,-74.09175070542
500A13,Br. El Ramajal,4.55990796097,-74.08314281801
352A11,Br. Tunjuelito,4.56019538663,-74.12662454738
422A11,IED Rufino José Cuervo,4.56044215618,-74.12577011991
030A13,Br. Villa de Los Alpes,4.56061707862,-74.09870435782
354A11,San Benito,4.56087799121,-74.13168769130
282A12,Br. Zarazota I,4.56096700913,-74.11478838416
498A13,Br. El Ramajal,4.56097172635,-74.08232947358
309A13,Br. Aguas Claras,4.56154376030,-74.06768395233
011A13,Santa Inés Sur,4.56200180323,-74.08904404393
384A13,KR 3A E,4.56209914767,-74.09140504759
028A13,Br. Villa de los Alpes,4.56214579346,-74.09708579420
027A13,Br. Bello Horizonte,4.56270380906,-74.09610114207
318A11,Br. Las Acacias,4.56276843730,-74.14559765272
524A11,Br. San Carlos,4.56321923835,-74.13063920297
522A13,Br. Bello Horizonte,4.56353225467,-74.09280800295
003A12,Br. Marco Fidel Suárez,4.56359217114,-74.12486434171
287A12,Carmen del Sol,4.56391079849,-74.11075343935
417A11,Br. San Francisco,4.56449500018,-74.14373200002
009A13,IED Tomás Rueda Vargas,4.56454099955,-74.08618999962
583A11,Br. San Carlos,4.56469447673,-74.12891929638
237A13,Br. La Castaña,4.56535175723,-74.07996096446
155A11,Br. Arborizadora Alta,4.56543256314,-74.16908569589
312B11,IED San Francisco,4.56576599994,-74.14649399988
458A13,Montebello,4.56615465733,-74.09089549372
547A13,IED Montebello,4.56664357542,-74.08770174554
161A11,Br. Jerusalén Potosí,4.56706357624,-74.16856735387
397A13,Br. Molinos de Oriente,4.56747249816,-74.07044679169
593A11,Br. San Carlos,4.56756000012,-74.13653199993
496A11,Br. San Carlos Norte,4.56774259984,-74.12643912355
135A12,Br. Marco Fidel Suárez I,4.56793799971,-74.11926400030
178B11,CED Gimnasio Sabio Caldas,4.56810200026,-74.16347400045
318A13,Br. Montebello,4.56820232832,-74.09011752420
604A11,Br. Arborizadora Alta I,4.56820900032,-74.15724400027
206A11,Br. Arborizadora Alta,4.56861704704,-74.15994695252
538A13,Parroquia Divino Niño,4.56867548185,-74.09485869413
288A13,Br. Montecarlo,4.56873606763,-74.07141325592
078A11,Pq. El Tunal,4.56877624356,-74.13148714488
395A13,Br. Montecarlo,4.56881441383,-74.07144102540
219A11,Br. Arborizadora Alta,4.56882870553,-74.15483500057
344A11,Br. Candelaria La Nueva,4.56903599959,-74.14970499977
343A11,Br. Candelaria La Nueva,4.56909600041,-74.14997599972
563A13,Br. San Cristóbal Alto,4.56915723510,-74.07308431603
209A13,Br. 20 de Julio,4.56923473215,-74.09874195565
066A13,IED Enrique Olaya Herrera,4.56952699985,-74.10005899961
002A12,San José Sur,4.56965059535,-74.12509074014
394A13,Br. Montecarlo,4.56975566048,-74.07236615559
310A12,La Resurrección,4.56976600005,-74.11182799980
408A13,Río San Cristóbal,4.56985214912,-74.07409541535
077A11,Estación Biblioteca,4.56998826305,-74.13050845683
349A11,Br. Protecho Bogotá II,4.57089093374,-74.14436174808
223A11,Br. Candelaria La Nueva,4.57138161605,-74.15182013242
268A13,Vitelma,4.57184299967,-74.07760000026
499A11,Br. Arborizadora Baja,4.57194223025,-74.15057935824
432A13,C.R. Caja Social de Ahorros,4.57255231086,-74.08262910606
329A10,Br. Jerusalén Las Brisas,4.57301726049,-74.16694413305
474A11,Br. Caracolí,4.57305370974,-74.16992748036
356A12,Bosque San Carlos,4.57389911019,-74.10710733315
020A13,Br. 20 de Julio,4.57470496214,-74.09534378509
099B13,Hsp. San Cristóbal,4.57516378253,-74.09375743590
068A11,INEM Santiago Pérez,4.57522566292,-74.13027516992
025A11,Br. Tunal Oriental,4.57542449017,-74.13417950480
505A11,Br. Tunal Sector II,4.57590037584,-74.14008422100
072A11,Quiroga Sur,4.57603810957,-74.12401988406
278A13,Br. Vitelma - Ciudadela Parque de la Roca,4.57665803905,-74.07730662783
279A13,Br. Vitelma - Ciudadela Parque de la Roca,4.57691213515,-74.07708287089
586A13,Estación 1 de Mayo,4.57696400014,-74.09307000011
089B10,Br. Verona,4.57713427000,-74.15583817619
069A11,CAI Tunal,4.57739243637,-74.13100302433
041A10,CED. Ciudad Bolívar,4.57823069446,-74.16652907099
479A13,Br. Buenos Aires,4.57869991297,-74.07957588765
090B10,U. Distrital,4.57871350166,-74.15632142258
071A10,U. Distrital,4.57882975740,-74.15672830158
096A11,Calle 50 Sur,4.57892593809,-74.13453030096
423A13,Br. Camino Viejo de San Cristóbal,4.57910750006,-74.08205577707
330A10,Br. San Vicente Ferrer,4.57915314201,-74.13888598244
080A12,Universidad Antonio Nariño,4.57958023097,-74.10024610386
316B10,Br. Muzú,4.57983379093,-74.14310068495
386A11,Quiroga Central,4.57985300031,-74.11610200004
055A11,Br. Olaya,4.58012185544,-74.10731603208
280A13,Br. Altos del Sol,4.58017776676,-74.08063768208
386A10,Urb. El Ensueño,4.58039966492,-74.15865030667
391A13,Camino Viejo de San Cristóbal,4.58050217861,-74.08302552518
298A13,IED Aulas Colombianas San Luis,4.58069628248,-74.07109069741
277A13,Ciudad Marbella,4.58082118199,-74.08097228836
018A10,Urb. Quiroga IX Etapa,4.58094113747,-74.12090980184
078A12,Estación Restrepo,4.58103135468,-74.10193429277
165A10,Br. Bravo Páez,4.58235176891,-74.11897724647
325A12,CAI Ciudad Berna,4.58238844723,-74.09076856525
513A13,Br. Nariño Sur,4.58259250831,-74.08663979434
399A11,Santa Catalina,4.58297300041,-74.11063599997
276A13,Urb. San Bernardo del Viento,4.58328697054,-74.08327159241
303A13,Br. El Consuelo,4.58335561591,-74.06982133396
164A10,Br. Bravo Paez,4.58350774259,-74.11996555647
066A10,Br. El Peñón del Cortijo,4.58374937142,-74.16430732749
119A10,Br. Ismael Perdomo,4.58382026372,-74.16963163733
110B11,Br. Restrepo,4.58386534160,-74.10455376965
058A10,Pquia. Inmaculado Corazón de María,4.58452508364,-74.12757627048
329A13,Br. Las Cruces,4.58485840586,-74.07770483978
057A10,Colegio Inmaculado Corazón de María,4.58501727944,-74.12794808371
035B10,Br. Fátima,4.58551844757,-74.13611207191
206A10,Br. Los Tres Reyes I Etapa,4.58573724961,-74.17990395805
035A10,Br. Fátima,4.58585734247,-74.13626798665
536A13,Br. Lourdes,4.58694118996,-74.07414607907
033A11,Br. El Centenario,4.58715757147,-74.10750994446
405A10,Mirador de la Estancia,4.58725099986,-74.17761799984
295A10,IED María Mercedes Carranza,4.58734299960,-74.16353100010
087B10,Br. Venecia Occidental,4.58736876486,-74.14434275872
028A10,Br. El Ensueño,4.58737362695,-74.16101620677
362A13,Br. Egipto Alto,4.58738316009,-74.06834044723
178A10,Br. Rincón de Galicia Dg 62H Sur,4.58771424004,-74.17223627877
215A10,Br. Madelena,4.58784866234,-74.15897972258
065A11,Br. Restrepo,4.58801217093,-74.10001029087
517A13,Instituto Nacional de Cancerología,4.58896031852,-74.08455888686
168A10,Br. Estrella del Sur,4.58898540539,-74.17906770241
250A10,Br. Venecia,4.58907299971,-74.13990100030
323A10,Br. Bravo Paez,4.58911420409,-74.12022422569
203A10,Br. Barlovento,4.58927221630,-74.16726196004
319A10,Br. Villa Mayor Antigua,4.58943535047,-74.12034178277
478A13,Br. Las Cruces,4.58946403569,-74.08129284476
107A10,Br. Barlovento,4.58963787387,-74.16772301666
087A12,Br. La Hortúa,4.58967590154,-74.08569200621
224A10,Br. Isla del Sol,4.58982584723,-74.15396580011
414A13,Hospital Centro Oriente Lourdes,4.58995460386,-74.07496529280
368A10,Br. Los tres Reyes II Sector,4.58999085762,-74.18150510514
106A11,Estación de Bomberos del Sur,4.59000746742,-74.10809004430
296A10,Br. Buenos Aires,4.59091515825,-74.17931002024
576A13,Br. Santa Bárbara,4.59094399955,-74.07992400020
033A10,Br. La Laguna,4.59131429395,-74.13841816223
306A10,Br. Madelena,4.59162889691,-74.15615197546
335A10,Br. Rafael Escamilla,4.59210401599,-74.16140696284
113B04,Br. Tabora,4.69308860648,-74.10220368898
275A10,Br. La Estancia,4.59210729170,-74.17529135778
173A10,Br. Quiba,4.59236130704,-74.17980308754
452A00,Br. Egipto,4.59255644159,-74.07198306741
632A00,Br. Nueva Santa Fe de Bogotá,4.59271903007,-74.07495275738
114A11,Br. San Antonio,4.59358832613,-74.09500177737
577A13,Estación Bicentenario,4.59369000007,-74.08158100028
024A10,Br. Santander Sur,4.59376054206,-74.11335428684
302B10,Br. Venecia,4.59400230742,-74.13804174207
053A10,Br. Rafael Escamilla,4.59413973251,-74.16191900933
293A10,Br. Los tres Reyes II Sector,4.59472952053,-74.17657178718
441A09,CADE Muzú,4.59488312122,-74.13386443403
455A00,Colegio Salesiano León XIII,4.59493385723,-74.07370735560
114A00,Colegio Salesiano León XIII,4.59498551454,-74.07476546708
201A00,Br. Eduardo Santos,4.59513692125,-74.09005690333
411A00,Br. Santa Isabel Sur,4.59567199974,-74.10023800018
565A09,Br. Villa del Rosario,4.59581159970,-74.12090523232
038A10,Br. Sultana,4.59615692521,-74.11037979101
064A00,Br. San Bernardo,4.59651087460,-74.08405328550
611A09,Br. Autopista Sur,4.59684600606,-74.12599011939
422A00,Br. Santa Isabel Sur,4.59718624212,-74.09929293860
614A09,Terminal del Sur,4.59757999991,-74.17580899973
122A00,Br. Santa Isabel Sur,4.59776031246,-74.10609318844
638A09,Br. Muzú,4.59780899970,-74.13046900009
043A00,Br. La Estanzuela,4.59786799998,-74.08568300023
629A00,Academia Colombiana de Historia,4.59815787588,-74.07765712777
443A00,Br. La Estanzuela,4.59826831631,-74.08859544248
001A09,Br. Alquería La Fragua II,4.59832741175,-74.13627273255
156B00,Br. El Vergel,4.59833013277,-74.09523344826
164A09,Br. San Pablo II Sector,4.59838437973,-74.18487864527
109A09,Cementerio Jardines del Apogeo,4.59896686687,-74.17743773423
564A09,Br. La Guaca,4.59954067998,-74.12041665807
558A09,Br. Olarte,4.59971047155,-74.16364570850
349A09,Br. Villa del Río II Sector,4.59975087037,-74.15653803660
408A09,Br. San Andrés,4.59995981447,-74.14367365131
354A09,Br. Villa del Río,4.60021325536,-74.15409421273
671A09,Br. Olarte,4.60041300044,-74.16220399993
165A09,La Amistad Bosa,4.60041130652,-74.18530796400
415A00,JAC Santa Isabel,4.60044128713,-74.10317171543
450A09,IED Benjamín Herrera,4.60075950267,-74.12783468954
213A09,Br. El Llano de Bosa,4.60113372105,-74.19020832191
509A00,Universidad de América,4.60134153365,-74.06165804222
405A09,Br. San Andres II Sector,4.60142835337,-74.14760134164
622A09,Br. Providencia,4.60167081492,-74.14249738685
462A09,Br. Alcalá,4.60177891581,-74.12642127556
608A00,Parque de los Periodistas,4.60211049252,-74.06952746407
417A09,Br. San Andrés,4.60217957053,-74.14745204017
390A09,Br. Boíta,4.60265297868,-74.15119841955
508A00,Teleféricos de Monserrate,4.60291374860,-74.06185250766
391A09,Carrera 72J,4.60304955330,-74.15034456432
033A00,Br. Veraguas,4.60314004198,-74.10011055814
415A09,Br. Moravia,4.60330426884,-74.15050949130
095A09,IED Benjamín Herrera,4.60359350124,-74.12315323983
358A09,Br. Nuevo Chile,4.60373995063,-74.16618256773
015A08,Br. Remanso Sur,4.60379896278,-74.12047614463
312A09,Urbanización Nueva Roma,4.60428093977,-74.17281670394
071A07,Estación Comuneros,4.60474800023,-74.09969800041
245B00,Br. Las Nieves,4.60479187794,-74.07049987567
032A07,Br. Comuneros,4.60488460896,-74.10286581731
